Frame,l_shouler_x,l_shoulder_y,l_elbow_x,l_elbow_y,l_wrist_x,l_wrist_y,l_bicep_angle,r_shouler_x,r_shoulder_y,r_elbow_x,r_elbow_y,r_wrist_x,r_wrist_y,r_bicep_angle
1,0.5550807118415833,0.4186137020587921,0.6403089165687561,0.6499687433242798,0.8011937141418457,0.616655170917511,98.52453380259541,0.33016538619995117,0.4293012320995331,0.23516198992729187,0.6528300046920776,0.041723914444446564,0.6891130208969116,123.64977124555219
1,0.55703204870224,0.41914889216423035,0.6385291814804077,0.6480801105499268,0.7904402017593384,0.5750101804733276,83.90742278926577,0.33273011445999146,0.43090376257896423,0.23981425166130066,0.6525431871414185,0.04677382484078407,0.6303368806838989,106.1822995020148
1,0.5576835870742798,0.4189363718032837,0.6373288035392761,0.6454277038574219,0.7850257158279419,0.5677763223648071,81.64105296277427,0.33357173204421997,0.43126794695854187,0.24165305495262146,0.6523448824882507,0.048098232597112656,0.6204332709312439,103.21421186177143
1,0.5578546524047852,0.41932374238967896,0.6366136074066162,0.6435686945915222,0.7816361784934998,0.5659782886505127,81.20440957830796,0.33387404680252075,0.43202531337738037,0.24190428853034973,0.6521844267845154,0.04864080995321274,0.618718683719635,102.84836289483681
1,0.55879145860672,0.419093519449234,0.6359771490097046,0.6369566321372986,0.771933376789093,0.512441098690033,67.02347059160341,0.33470553159713745,0.42807257175445557,0.24487900733947754,0.651860237121582,0.0595870204269886,0.576739490032196,89.80158939449201
1,0.559840738773346,0.418378621339798,0.6340645551681519,0.6338800191879272,0.7513840198516846,0.46731528639793396,54.16378664568215,0.3340049088001251,0.42631492018699646,0.24487575888633728,0.6500902771949768,0.0764986127614975,0.5285189151763916,75.88729597253959
1,0.560531735420227,0.4178396463394165,0.6329014301300049,0.6326324939727783,0.7452561259269714,0.4628887474536896,52.12098737784696,0.3334551155567169,0.42543500661849976,0.24466940760612488,0.6486966013908386,0.0823824554681778,0.5231263637542725,73.95544411792794
1,0.5609103441238403,0.41741278767585754,0.6319501399993896,0.6316704154014587,0.743348240852356,0.46210774779319763,51.647420378931955,0.3329339623451233,0.42506101727485657,0.24447742104530334,0.6478360295295715,0.08474704623222351,0.522860050201416,73.61610031936807
1,0.5603913068771362,0.4143873453140259,0.6301158666610718,0.6300545334815979,0.7269405126571655,0.4277151823043823,43.48819386375245,0.3326873183250427,0.4240482747554779,0.2444138079881668,0.6469582915306091,0.10389699041843414,0.4865058660507202,62.8141964616426
1,0.5576683878898621,0.4132402241230011,0.6276196241378784,0.6226996183395386,0.7040179967880249,0.4100439250469208,38.228559815847866,0.33248722553253174,0.42189309000968933,0.2433937042951584,0.645969808101654,0.13676805794239044,0.43892887234687805,48.9312771137529
1,0.5562839508056641,0.4127855598926544,0.626423716545105,0.6191404461860657,0.6998276710510254,0.4073196053504944,37.885973499083086,0.3323560357093811,0.42048415541648865,0.24261358380317688,0.6452951431274414,0.14264380931854248,0.4338577389717102,47.06668878562583
1,0.5555561184883118,0.41264665126800537,0.6257244944572449,0.6178033947944641,0.69861900806427,0.4073185622692108,37.98372909339175,0.33229559659957886,0.4195014238357544,0.2419406622648239,0.6446892619132996,0.14392609894275665,0.4330267906188965,46.71019886052775
1,0.553559422492981,0.4123072028160095,0.6237297058105469,0.6185128688812256,0.6679342985153198,0.4020788371562958,30.336423001817863,0.3316073715686798,0.41588863730430603,0.24210858345031738,0.6434524059295654,0.17350216209888458,0.4182635247707367,38.41323836837565
1,0.5517375469207764,0.4096740484237671,0.6213682889938354,0.6187741756439209,0.6389987468719482,0.3984491229057312,22.992929034326696,0.3293336033821106,0.41068094968795776,0.24207989871501923,0.6421472430229187,0.22165922820568085,0.38888019323349,25.26420295665509
